"animal","Sire","Dam","Pop","Generation","Sex","Stage","Date","Time","Temp","Mass","Injured","Observer","Camera","Emerged","Latency.S","Latency.Cens","OF.Dist","UZ","OF.Var.Velo","AP.Dist","AP.Lat.Mov","AP.Var.Velo","Understimate.AP","Latency.unt.cen","Latency.unt.up","Latency.cen","Latency.up","JDate_dev","OF.Dist.sqrt","UZ.sqrt","OF.Var.Velo.log","AP.Dist.sqrt","AP.Lat.Mov.sqrt","AP.Var.Velo.log","UZ.log","AP.Lat.Mov.log"
10124,NA,"GI_AZ_AG_234","AG","F0","F","A",2018-01-05,9.63,19.9,550,"N","MAB","Old",1,222,222,579.741,27,14.7189,449.478,0.04,6.6612,"N",222,222,14.8996644257513,14.8996644257513,-107,24.0778113623311,5.19615242270663,2.75486380999802,21.200896207472,0.2,2.03616862944637,3.29583686600433,0.0392207131532813
10125,NA,"GI_AZ_AG_234","AG","F0","M","A",2018-01-04,15.3633333333333,19.9,684,"N","MAB","Old",0,NA,395,129.455,11,3.20637,30.2136,NA,0.0169511,"N",395,Inf,19.8746069143518,Inf,-108,11.3778293184597,3.3166247903554,1.4366000429787,5.49668991302948,NA,0.0168090333145476,2.39789527279837,NA
10126,NA,"GI_AZ_AG_234","AG","F0","F","A",2018-01-05,10.13,20,584,"N","MAB","Old",0,NA,395,440.563,22,13.1768,245.84,0.04,3.41043,"N",395,Inf,19.8746069143518,Inf,-107,20.9895926592204,4.69041575982343,2.651606825679,15.6792856980157,0.2,1.48397219037432,3.09104245335832,0.0392207131532813
10127,NA,"GI_AZ_AG_234","AG","F0","M","A",2018-01-05,14.9133333333333,19.9,503,"N","JD","Old",1,32,32,661.908,20,18.5229,351.325,5.76,4.01244,"N",32,32,5.65685424949238,5.65685424949238,-107,25.7275727576466,4.47213595499958,2.97158813552395,18.7436655966756,2.4,1.61192282248623,2.99573227355399,1.91102289005487
10128,NA,"GI_AZ_AG_234","AG","F0","M","A",2017-12-28,14.6633333333333,20.1,459,"N","JD","Old",0,NA,395,849.581,20,26.7392,911.764,2.72,20.9343,"N",395,Inf,19.8746069143518,Inf,-115,29.1475727977477,4.47213595499958,3.32284657524949,30.1954301178175,1.64924225024706,3.08805162164031,2.99573227355399,1.31372366828506
10129,NA,"GI_AZ_AG_234","AG","F0","M","A",2018-01-08,15.3633333333333,19.9,612,"N","JD","Old",0,NA,395,692.156,20,15.7028,192.137,8,2.00451,"N",395,Inf,19.8746069143518,Inf,-104,26.3088578239345,4.47213595499958,2.81557637003922,13.8613491406861,2.82842712474619,1.10011449312713,2.99573227355399,2.19722457733622
10130,NA,"GI_AZ_AG_234","AG","F0","F","A",2017-12-28,15.28,20.1,572,"N","JD","Old",0,NA,395,65.2636,1,0.0961056,119.672,69.08,0.271868,"N",395,Inf,19.8746069143518,Inf,-115,8.07858898570784,1,0.091763534249389,10.9394698226194,8.31143790207206,0.240486685948174,0,4.24963744662814
10132,NA,"GI_ABQ_SB_58","ABQ","F0","F","A",2017-11-09,11.1633333333333,21.4,464,"N","MAB","Old",0,NA,395,1178.92,20,20.4796,31.197,NA,0.0407646,"N",395,Inf,19.8746069143518,Inf,-164,34.3354044682744,4.47213595499958,3.06710364749334,5.58542746797414,NA,0.0399556353394949,2.99573227355399,NA
10136,NA,"GI_ABQ_SB_58","ABQ","F0","M","A",2017-11-15,16.1133333333333,20.9,510,"N","RR","Old",1,156,156,24.7817,1,0.0139183,NA,200,0,"N",156,156,12.4899959967968,12.4899959967968,-158,4.97812213590627,1,0.0138223299307837,NA,14.142135623731,0,0,5.30330490805908
10142,NA,"GI_ABQ_SB_58","ABQ","F0","F","A",2017-11-16,14.0633333333333,20.3,459,"N","BK","Old",0,NA,395,574.998,25,20.0689,NA,200,0,"N",395,Inf,19.8746069143518,Inf,-157,23.9791159136445,5,3.04779801952399,NA,14.142135623731,0,3.2188758248682,5.30330490805908
10144,NA,"GI_ABQ_SB_58","ABQ","F0","M","A",2017-11-13,10.2466666666667,20.8,378,"N","JA","Old",1,0,0,553.167,28,4.13639,1106.85,1.2,8.67661,"N",0,0,0,0,-160,23.5195025457598,5.29150262212918,1.63635049808421,33.2693552687755,1.09544511501033,2.26971163334026,3.3322045101752,0.78845736036427
10145,NA,"GI_ABQ_SB_58","ABQ","F0","F","A",2017-11-20,10.0466666666667,19.7,501,"N","JA","Old",1,337,337,371.006,20,6.13026,553.411,20.08,9.05338,"N",337,337,18.3575597506858,18.3575597506858,-153,19.261516035868,4.47213595499958,1.9643476993995,23.524689158414,4.48107130048162,2.30790889637069,2.99573227355399,3.04832472367316
10146,NA,"GI_ABQ_SB_58","ABQ","F0","F","A",2017-11-14,15.1133333333333,21,473,"N","HV","Old",1,0,0,61.8986,1,0.0701855,1059.01,30.44,13.5093,"N",0,0,0,0,-159,7.86756633273594,1,0.0678319979339102,32.5424338364542,5.51724568965349,2.67478982314107,0,3.44808096756101
10148,NA,"GI_ABQ_SB_58","ABQ","F0","M","SA",2017-11-01,12.6133333333333,20.5,527,"N","HV","Old",1,194,194,883.406,23,19.3543,NA,NA,NA,"N",194,194,13.9283882771841,13.9283882771841,-172,29.7221466250337,4.79583152331272,3.01329219177874,NA,NA,NA,3.13549421592915,NA
10149,NA,"GI_ABQ_SB_58","ABQ","F0","F","U",2017-11-07,16.0466666666667,20.8,522,"N","JA","Old",1,105,105,56.1399,1,0.0767465,111.763,23.24,0.25948,"N",105,105,10.2469507659596,10.2469507659596,-166,7.49265640477394,1,0.0739439944243946,10.5718021169524,4.82078831727758,0.230698937367261,0,3.18800416120111
10150,NA,"GI_ABQ_SB_58","ABQ","F0","F","U",2017-11-07,15.18,20.9,419,"N","JA","Old",0,NA,395,775.544,29,14.6933,133.443,150.08,4.81302,"N",395,Inf,19.8746069143518,Inf,-166,27.8485906286117,5.3851648071345,2.75323386967753,11.5517531137053,12.2507142648908,1.76010022927755,3.36729582998647,5.01780949784426
10152,NA,"GI_AZ_AG_282","AG","F0","F","A",2018-01-03,15.63,19.9,524,"N","MAB","Old",1,203,203,602.426,27,9.89905,356.77,35.72,7.2051,"N",203,203,14.247806848775,14.247806848775,-109,24.5443679894187,5.19615242270663,2.38867562947349,18.8883562016391,5.97662111899357,2.10475591215822,3.29583686600433,3.60332156575229
10155,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-29,13.3466666666667,19.9,509,"N","JD","Old",0,NA,395,24.0587,1,0.222574,515.153,0.48,8.7261,"N",395,Inf,19.8746069143518,Inf,-114,4.90496687042838,1,0.200958472232262,22.6969821782544,0.692820323027551,2.27481299364784,0,0.392042087776024
10156,NA,"GI_AZ_AG_282","AG","F0","F","A",2018-01-04,16.6633333333333,19.9,510,"N","MAB","Old",0,NA,395,289.504,20,5.03779,35.1744,23.44,0.128279,"N",395,Inf,19.8746069143518,Inf,-108,17.0148170721874,4.47213595499958,1.79803805095143,5.9308009577122,4.84148737476408,0.120693462917799,2.99573227355399,3.19622113430339
10157,NA,"GI_AZ_AG_282","AG","F0","M","A",2017-12-28,11.8966666666667,20.1,382,"N","MAB","Old",1,49,49,167.25,17,3.2003,341.413,2.24,5.88264,"N",49,49,7,7,-115,12.9325171563776,4.12310562561766,1.43515595130985,18.47736453069,1.49666295470958,1.92900229927344,2.83321334405622,1.17557332980424
10158,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,15.28,20.1,528,"N","JD","Old",0,NA,395,53.0192,3,0.25825,396.637,30,12.3835,"N",395,Inf,19.8746069143518,Inf,-115,7.28142843129011,1.73205080756888,0.229721866674332,19.9157475380665,5.47722557505166,2.59402260494724,1.09861228866811,3.43398720448515
10159,NA,"GI_AZ_AG_282","AG","F0","M","A",2018-01-03,14.5633333333333,19.8,457,"N","MAB","Old",0,NA,395,276.716,20,8.52867,0,200,0,"N",395,Inf,19.8746069143518,Inf,-109,16.6347828359735,4.47213595499958,2.25430514864034,0,14.142135623731,0,2.99573227355399,5.30330490805908
10160,NA,"GI_AZ_AG_282","AG","F0","M","A",2018-01-05,9.63,19.9,554,"N","MAB","Old",1,295,295,34.101,3,0.134271,23.9441,NA,0.0132049,"N",295,295,17.1755640373177,17.1755640373177,-107,5.839606151103,1.73205080756888,0.125990153827399,4.89327088970149,NA,0.013118475296342,1.09861228866811,NA
10161,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,10.8633333333333,19.8,467,"N","MAB","Old",1,318,318,1041.57,25,46.2424,762.681,6.84,15.4483,"N",318,318,17.832554500127,17.832554500127,-115,32.2733636300898,5,3.85529179444171,27.6166797425034,2.6153393661244,2.80022212840603,3.2188758248682,2.05923883436232
10162,NA,"GI_AZ_AG_282","AG","F0","F","A",2018-01-08,15.9133333333333,20.2,438,"N","JD","Old",1,61,61,360.417,26,4.98399,322.679,73.88,6.7174,"N",61,61,7.81024967590665,7.81024967590665,-104,18.9846516955145,5.09901951359278,1.78908756954779,17.9632680768283,8.59534757877772,2.04347751974625,3.25809653802148,4.31588683216934
10163,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-29,13.8966666666667,20.2,530,"N","JD","Old",0,NA,395,64.822,1,0.357062,29.5965,49.32,24.5738,"N",395,Inf,19.8746069143518,Inf,-114,8.05121108902257,1,0.305322068828917,5.44026653758803,7.02281994643177,3.24156838991576,0,3.91840261239218
10164,NA,"GI_AZ_AG_282","AG","F0","M","A",2017-12-29,9.36333333333333,19.8,539,"N","MAB","Old",0,NA,395,211.323,20,6.39084,241.613,8.56,5.98804,"N",395,Inf,19.8746069143518,Inf,-114,14.5369529131796,4.47213595499958,2.00024139561822,15.5439055581279,2.92574776766556,1.94420011635388,2.99573227355399,2.25758772706331
10165,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,15.28,20.1,514,"N","JD","Old",0,NA,395,230.995,25,6.14139,324.685,11.44,5.69945,"N",395,Inf,19.8746069143518,Inf,-115,15.1985196647568,5,1.96590743527536,18.0190177312749,3.38230690505755,1.90202543347515,3.2188758248682,2.52091708731103
10166,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,11.8966666666667,20.1,531,"N","MAB","Old",1,6,6,317.771,20,6.19275,22.2429,NA,0.0209122,"N",6,6,2.44948974278318,2.44948974278318,-115,17.8261325025929,4.47213595499958,1.97307357426842,4.71623790748516,NA,0.0206965413614134,2.99573227355399,NA
10167,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,11.3633333333333,20,541,"N","MAB","Old",0,NA,395,485.468,25,6.65102,315.371,11.2,4.75352,"N",395,Inf,19.8746069143518,Inf,-115,22.0333383761971,5,2.03483897228368,17.7586880146029,3.3466401061363,1.74981184142029,3.2188758248682,2.50143595173921
10168,NA,"GI_AZ_AG_282","AG","F0","F","A",2017-12-28,12.43,20.2,445,"N","MAB","Old",1,274,274,148.341,22,0.860309,575.028,0.8,9.72295,"N",274,274,16.5529453572468,16.5529453572468,-115,12.1795320107137,4.69041575982343,0.620742602959468,23.9797414498155,0.894427190999916,2.37238630435294,3.09104245335832,0.587786664902119
10169,NA,"GI_AZ_AG_282","AG","F0","M","A",2018-01-04,15.3633333333333,19.9,485,"N","MAB","Old",1,115,115,51.9752,1,0.0835827,289.206,10.88,3.46984,"N",115,115,10.7238052947636,10.7238052947636,-108,7.20938277524505,1,0.0802728658005072,17.0060577442275,3.29848450049413,1.49735261380141,0,2.4748563139345
10170,NA,"GI_AZ_AG_282","AG","F0","M","A",2018-01-03,15.08,19.9,530,"N","MAB","Old",1,71,71,554.038,21,11.3728,380.258,0.4,6.16454,"N",71,71,8.42614977317636,8.42614977317636,-109,23.5380118106861,4.58257569495584,2.51550051487263,19.5002051271262,0.632455532033676,1.96914385824219,3.04452243772342,0.336472236621213
10185,NA,"GI_CA_Dunn_119","Dunn","F0","M","A",2017-11-29,16.23,21.8,647,"N","RR","Old",0,NA,395,782.183,29,28.2904,215.5,0.04,4.17393,"N",395,Inf,19.8746069143518,Inf,-144,27.9675347501348,5.3851648071345,3.37725981728446,14.6799182559032,0.2,1.64363255448793,3.36729582998647,0.0392207131532813
10188,NA,"GI_CA_Dunn_119","Dunn","F0","M","A",2017-11-29,16.23,21.8,591,"N","RR","Old",1,200,200,210.154,6,7.2662,35.0657,NA,0.0234258,"N",200,200,14.142135623731,14.142135623731,-144,14.4966892772108,2.44948974278318,2.11217491129647,5.9216298432104,NA,0.0231556271551192,1.79175946922805,NA
10190,NA,"GI_CA_Dunn_119","Dunn","F0","UNK","SA",2017-11-29,15.33,21.4,529,"N","RR","Old",0,NA,395,335.267,24,18.2933,0,200,0,"N",395,Inf,19.8746069143518,Inf,-144,18.3102976491372,4.89897948556636,2.95975788538117,0,14.142135623731,0,3.17805383034795,5.30330490805908
10191,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-17,9.99666666666667,20.4,558,"N","HL","Old",0,NA,395,158.277,22,4.18763,823.895,0.04,13.0782,"N",395,Inf,19.8746069143518,Inf,-156,12.580818733294,4.69041575982343,1.64627694548378,28.7035712063848,0.2,2.64462750164846,3.09104245335832,0.0392207131532813
10192,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-17,9.99666666666667,20.4,320,"N","HL","Old",1,4,4,632.237,29,17.8873,552.11,3.68,5.61149,"N",4,4,2,2,-156,25.1443234150374,5.3851648071345,2.9384897385289,23.497021087789,1.91833260932509,1.88880904449753,3.36729582998647,1.54329810992956
10193,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-20,10.0466666666667,19.7,455,"N","JA","Old",1,236,236,51.6605,10,1.86677,1033.5,12.04,20.0688,"N",236,236,15.3622914957372,15.3622914957372,-153,7.1875239130037,3.16227766016838,1.05318596045332,32.148094811357,3.46987031457949,3.04779327318045,2.30258509299405,2.56802155649851
10194,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-14,15.1133333333333,21,367,"N","HV","Old",1,360,360,396.169,20,5.25336,0,200,0,"N",360,360,18.9736659610103,18.9736659610103,-159,19.9039945739542,4.47213595499958,1.8331189192932,0,14.142135623731,0,2.99573227355399,5.30330490805908
10199,NA,"GI_ABQ_SB_42","ABQ","F0","M","A",2017-11-13,10.2466666666667,20.8,427,"N","JA","Old",0,NA,395,32.184,6,3.83574,317.022,26.56,2.86663,"N",395,Inf,19.8746069143518,Inf,-160,5.67309439371495,2.44948974278318,1.57603416786638,17.8051116255979,5.15363949069005,1.35238332664063,1.79175946922805,3.31636544614546
10202,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-14,10.48,21.1,519,"N","JD","Old",0,NA,395,99.0094,1,0.410044,264.62,34.64,3.63919,"N",395,Inf,19.8746069143518,Inf,-159,9.95034672762713,1,0.343620909576949,16.2671448017161,5.88557558782486,1.53453978203371,0,3.57346860260261
10204,NA,"GI_ABQ_SB_42","ABQ","F0","M","A",2017-11-01,12.6133333333333,20.5,398,"N","HV","Old",0,NA,395,595.22,30,15.2631,364.045,8.36,5.18357,"N",395,Inf,19.8746069143518,Inf,-172,24.3971309788672,5.47722557505166,2.78889873785442,19.0799633123337,2.89136645896019,1.82189577458548,3.40119738166216,2.2364452904895
10206,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-14,9.74666666666667,20.9,194,"N","JD","Old",1,52,52,225.764,16,4.66539,497.861,21.28,6.84112,"N",52,52,7.21110255092798,7.21110255092798,-159,15.0254450849218,4,1.73437573588793,22.3127990176042,4.61302503786832,2.05938168130206,2.77258872223978,3.10368941505908
10207,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-21,11.3466666666667,19.9,305,"N","MAB","Old",0,NA,395,910.979,29,15.7174,870.477,0.28,11.5897,"N",395,Inf,19.8746069143518,Inf,-152,30.1824286630483,5.3851648071345,2.81645009317246,29.5038472067627,0.529150262212918,2.53287901933709,3.36729582998647,0.246860077931526
10208,NA,"GI_ABQ_SB_42","ABQ","F0","F","SA",2017-11-07,16.0466666666667,20.8,263,"N","JA","Old",0,NA,395,188.349,9,3.24584,259.581,19,3.45586,"N",395,Inf,19.8746069143518,Inf,-166,13.7240300203694,3,1.44593968004633,16.1115176193927,4.35889894354067,1.49422008381903,2.19722457733622,2.99573227355399
10209,NA,"GI_ABQ_SB_42","ABQ","F0","F","A",2017-11-08,11.4966666666667,20.3,437,"N","HV","Old",0,NA,395,586.838,20,23.0785,811.537,13.64,13.8477,"N",395,Inf,19.8746069143518,Inf,-165,24.2247394206831,4.47213595499958,3.18131932614157,28.4874884817879,3.69323706252388,2.69784497109835,2.99573227355399,2.68375750853317
10210,NA,"GI_ABQ_SB_42","ABQ","F0","F","SA",2017-11-14,15.7966666666667,21.4,300,"N","HV","Old",1,258,258,479.038,20,27.688,425.296,90.88,8.83003,"N",258,258,16.062378404209,16.062378404209,-159,21.8869367431809,4.47213595499958,3.35647891686278,20.6227059330244,9.53310023025039,2.28544198603641,2.99573227355399,4.5204833778209
10214,NA,"GI_ABQ_SB_52","ABQ","F0","F","A",2017-11-20,10.0466666666667,19.7,499,"N","JA","Old",0,NA,395,67.3526,1,0.11404,683.864,82.6,22.0894,"N",395,Inf,19.8746069143518,Inf,-153,8.20686298167576,1,0.107993047503193,26.1507934870053,9.08845421400141,3.13937363775377,0,4.42604352009066
10215,NA,"GI_ABQ_SB_52","ABQ","F0","F","A",2017-11-09,10.4966666666667,21.1,923,"N","MAB","Old",0,NA,395,1077.1,27,30.7932,971.316,5.96,14.1854,"N",395,Inf,19.8746069143518,Inf,-164,32.8192016965678,5.19615242270663,3.45925243044186,31.1659429505991,2.44131112314674,2.72033443993543,3.29583686600433,1.94017947434633
10217,NA,"GI_ABQ_SB_52","ABQ","F0","M","A",2017-11-14,10.48,21.1,375,"N","JD","Old",0,NA,395,660.424,34,23.6801,904.794,2.04,15.6383,"N",395,Inf,19.8746069143518,Inf,-159,25.6987159212284,5.8309518948453,3.20599725089284,30.0797938822725,1.42828568570857,2.81170726671248,3.52636052461616,1.11185751541813
10218,NA,"GI_ABQ_SB_52","ABQ","F0","F","SA",2017-11-09,9.74666666666667,21.1,520,"N","MAB","Old",0,NA,395,214.393,11,3.83804,18.3054,NA,0.00526277,"N",395,Inf,19.8746069143518,Inf,-164,14.6421651404429,3.3166247903554,1.57650968003295,4.27848103887349,NA,0.00524897002219502,2.39789527279837,NA
10219,NA,"GI_ABQ_SB_52","ABQ","F0","F","SA",2017-11-08,16.8466666666667,20.6,716,"N","RR","Old",0,NA,395,167.518,13,4.51302,754.345,2.88,10.6347,"N",395,Inf,19.8746069143518,Inf,-165,12.9428744875317,3.60555127546399,1.70711256738983,27.465341796526,1.69705627484771,2.45399201215024,2.56494935746154,1.35583515363518
10222,NA,"GI_ABQ_SB_52","ABQ","F0","F","SA",2017-11-09,9.74666666666667,21.1,418,"N","MAB","Old",0,NA,395,587.893,21,18.3344,728.864,39.28,14.4036,"N",395,Inf,19.8746069143518,Inf,-164,24.246504902769,4.58257569495584,2.96188589277016,26.9974813640088,6.26737584639696,2.73460124833428,3.04452243772342,3.69585506785036
10223,NA,"GI_ABQ_SB_52","ABQ","F0","M","A",2017-11-15,11.8133333333333,20.3,434,"N","HV","Old",0,NA,395,468.698,19,16.9614,1077.57,0.08,11.8204,"N",395,Inf,19.8746069143518,Inf,-158,21.6494341727446,4.35889894354067,2.88822501083826,32.8263613579087,0.282842712474619,2.55103765225383,2.94443897916644,0.0769610411361284
10226,NA,"GI_ABQ_SB_52","ABQ","F0","F","A",2017-11-09,10.4966666666667,21.1,552,"N","MAB","Old",1,0,0,836.991,31,38.4686,933.011,0.04,16.1679,"N",0,0,0,0,-164,28.9307967398065,5.56776436283002,3.67550541906848,30.545228759988,0.2,2.84304136108107,3.43398720448515,0.0392207131532813
10227,NA,"GI_ABQ_SB_52","ABQ","F0","M","A",2017-11-08,12.08,20.4,455,"N","HV","Old",0,NA,395,423.288,23,9.14586,159.392,3.04,2.06211,"N",395,Inf,19.8746069143518,Inf,-165,20.5739641294525,4.79583152331272,2.317065740508,12.6250544553281,1.74355957741627,1.11910422082276,3.13549421592915,1.39624469197306
10228,NA,"GI_ABQ_SB_52","ABQ","F0","F","A",2017-11-14,9.74666666666667,20.9,376,"Y","JD","Old",1,243,243,815.471,35,22.7048,907.006,14.08,22.8141,"N",243,243,15.5884572681199,15.5884572681199,-159,28.556452860956,5.91607978309962,3.16567755927989,30.1165403059515,3.75233260785874,3.17027784223071,3.55534806148941,2.71336936257981
10229,NA,"GI_ABQ_SB_52","ABQ","F0","F","A",2017-11-14,10.48,21.1,455,"N","JD","Old",0,NA,395,1400.34,20,33.7461,775.588,26.52,7.75441,"N",395,Inf,19.8746069143518,Inf,-159,37.4211170330336,4.47213595499958,3.54806733549669,27.8493806035251,5.14975727583349,2.16955757340418,2.99573227355399,3.31491301306514
10230,NA,"GI_ABQ_SB_52","ABQ","F0","F","U",2017-11-08,12.58,20.5,527,"N","HV","Old",1,187,187,689.939,20,16.0754,382.029,56.2,6.68435,"N",187,187,13.6747943311773,13.6747943311773,-165,26.2666899323078,4.47213595499958,2.83763883124396,19.545562156152,7.49666592559652,2.03918579306211,2.99573227355399,4.04655389838575
10234,NA,"GI_ABQ_SF_88","ABQ","F0","F","A",2017-11-21,11.9466666666667,19.9,454,"N","MAB","Old",0,NA,395,763.763,21,15.6359,411.896,44.12,4.63829,"N",395,Inf,19.8746069143518,Inf,-152,27.6362624101017,4.58257569495584,2.81156301080225,20.2952211123703,6.64228876216625,1.72958082804877,3.04452243772342,3.8093256071898
10235,NA,"GI_ABQ_SF_88","ABQ","F0","M","A",2017-11-08,16.8466666666667,20.6,293,"Y","RR","Old",0,NA,395,22.7325,1,0.0387517,0,200,0,"N",395,Inf,19.8746069143518,Inf,-165,4.76786115569655,1,0.0380197037686124,0,14.142135623731,0,0,5.30330490805908
10238,NA,"GI_ABQ_SF_88","ABQ","F0","M","A",2017-11-16,14.0633333333333,20.3,430,"N","BK","Old",0,NA,395,71.1592,1,0.346415,333.834,0.76,3.0183,"N",395,Inf,19.8746069143518,Inf,-157,8.43559126558417,1,0.297445504652365,18.2711247601236,0.871779788708135,1.39085892761747,0,0.56531380905006
10240,NA,"GI_ABQ_SF_88","ABQ","F0","M","A",2017-11-21,11.9466666666667,19.9,455,"N","MAB","Old",0,NA,395,149.672,20,1.43092,164.58,142,5.22437,"N",395,Inf,19.8746069143518,Inf,-152,12.2340508418103,4.47213595499958,0.888269786524295,12.8288736839989,11.916375287813,1.82847223240994,2.99573227355399,4.96284463025991
10243,NA,"GI_ABQ_SF_88","ABQ","F0","M","A",2017-11-15,11.8133333333333,20.3,421,"N","HV","Old",1,288,288,856.464,21,36.083,750.111,65.72,15.6936,"N",288,288,16.9705627484771,16.9705627484771,-158,29.2654061991287,4.58257569495584,3.6131586435738,27.3881543737434,8.1067872798045,2.81502541243704,3.04452243772342,4.20050475805049
10244,NA,"GI_ABQ_SF_88","ABQ","F0","F","A",2017-11-21,11.3466666666667,19.9,401,"N","MAB","Old",1,360,360,380.463,23,6.69496,476.571,101.48,20.8696,"N",360,360,18.9736659610103,18.9736659610103,-152,19.5054607738448,4.79583152331272,2.0405655690967,21.8305061782818,10.0737282075704,3.08509754462658,3.13549421592915,4.62966765758848
10245,NA,"GI_ABQ_SF_88","ABQ","F0","F","A",2017-11-21,11.9466666666667,19.9,457,"N","MAB","Old",0,NA,395,595.111,21,24.1728,0,200,0,"N",395,Inf,19.8746069143518,Inf,-152,24.3948970073661,4.58257569495584,3.22576404650402,0,14.142135623731,0,3.04452243772342,5.30330490805908
